Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.41,0,0.0,9.9,157,79.5,5.2,-22.4,19.773,14.867,4.196,9899999762399946800000000.0,63.9,63.0,1533,0,65.6,0.2
2,0,0.0,0.42,0,0.0,13.200000000000001,247,79.5,12.6,-22.4,19.742,14.863,4.196,9899999762399946800000000.0,63.9,63.0,1577,0,65.6,0.21
3,0,0.0,0.42,0,1.0999999999999999,16.2,483,79.5,19.8,-22.4,19.711,14.867,4.196,40.0,63.9,66.0,1603,0,65.6,0.21
4,0,0.0,0.42,0,2.1,18.8,743,79.4,25.2,-22.39,19.664,14.867,4.196,64.0,63.9,63.0,1618,0,65.6,0.21
5,0,0.0,0.41,0,3.1,21.2,944,79.3,30.2,-22.4,19.586,14.863,4.196,64.0,63.9,64.0,1625,0,65.6,0.2
6,0,0.0,0.42,0,4.3,23.5,1067,79.1,33.9,-22.4,19.484,14.863,4.196,64.0,63.9,64.0,1627,0,65.6,0.21
7,0,0.0,0.42,0,5.5,25.6,1125,78.6,39.5,-22.39,19.352,14.863,4.196,64.0,63.9,64.0,1629,0,65.6,0.21
8,0,0.0,0.42,0,6.800000000000001,27.500000000000004,1135,78.1,43.1,-22.39,19.172,14.863,4.196,64.0,63.9,64.0,1629,0,65.5,0.21
9,0,0.0,0.42,0,8.0,29.099999999999998,1115,77.5,46.7,-22.4,18.938,14.863,4.196,64.0,63.9,64.0,1629,0,65.6,0.2
10,0,0.0,0.42,0,9.1,30.3,1079,77.0,49.7,-22.39,18.641,14.863,4.196,64.0,63.9,64.0,1630,0,65.5,0.2
11,3,0.0,0.42,0,10.100000000000001,31.7,1040,76.4,52.7,-22.39,18.305,14.863,4.196,64.0,63.9,64.0,1630,0,65.6,0.21
12,6,0.0,0.42,0,11.1,33.5,1015,75.8,56.5,-22.39,17.922,14.863,4.197,64.0,63.9,64.0,1630,0,65.5,0.2
13,2,0.0,0.42,0,12.3,35.699999999999996,1005,75.5,61.4,-22.38,17.516,14.863,4.196,64.0,63.9,64.0,1630,0,65.5,0.21
14,0,0.0,0.41,0,13.700000000000001,38.5,1007,76.3,67.5,-22.38,17.078,14.863,4.197,64.0,63.9,64.0,1630,0,65.5,0.21
15,0,0.0,0.42,0,15.2,41.099999999999994,1011,76.5,57.4,-22.37,16.633,14.863,4.197,64.0,63.9,64.0,1630,0,65.5,0.2
16,0,0.0,0.44,0,16.7,43.3,1011,76.5,48.3,-22.39,16.18,14.863,4.196,64.0,63.9,64.0,1630,0,65.5,0.21
17,0,0.0,0.44,0,18.6,46.400000000000006,1016,76.3,49.3,-22.39,15.703,14.863,4.196,64.0,63.9,64.0,1630,0,65.5,0.21
18,0,0.0,0.44,0,20.8,50.0,1022,76.2,50.7,-22.38,15.234,14.863,4.196,64.0,63.9,64.0,1630,0,65.5,0.22
19,0,0.0,0.45,0,23.0,53.0,1013,76.3,51.8,-22.39,14.773,14.863,4.196,64.0,63.9,64.0,1630,0,65.5,0.21
20,0,0.0,0.44,0,24.2,53.400000000000006,974,76.4,52.2,-22.38,14.312,14.867,4.196,64.0,63.9,64.0,1630,0,65.5,0.2
