Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.51,0,0.0,11.799999999999999,292,135.5,4.9,-22.41,27.344,14.102,4.199,9.899999762399945e+24,75.9,73.0,1637,1,73.7,0.14
2,0,0.0,0.5,0,0.0,15.2,460,135.9,9.4,-22.4,27.336,14.102,4.199,9.899999762399945e+24,75.9,9.899999762399945e+24,1637,1,73.7,0.14
3,0,0.0,0.52,0,1.6,18.2,715,136.2,14.0,-22.41,27.328,14.102,4.199,76.0,75.9,73.0,1637,1,73.7,0.15
4,0,0.0,0.51,0,2.7,20.8,943,136.4,17.9,-22.41,27.297,14.102,4.199,76.0,75.9,73.0,1637,1,73.7,0.14
5,0,0.0,0.53,0,3.8,23.3,1102,136.0,20.5,-22.41,27.25,14.102,4.199,76.0,75.9,73.0,1637,1,73.7,0.14
6,0,0.0,0.54,0,5.0,25.5,1193,134.7,24.4,-22.41,27.18,14.102,4.199,76.0,75.9,73.0,1637,1,73.7,0.15
7,0,0.0,0.56,0,6.3,27.6,1232,132.8,27.9,-22.41,27.078,14.098,4.199,76.0,75.9,73.0,1637,1,73.7,0.14
8,0,0.0,0.55,0,7.6,29.299999999999997,1233,131.0,30.5,-22.39,26.945,14.098,4.199,76.0,75.9,73.0,1637,1,73.7,0.15
9,0,0.0,0.56,0,8.799999999999999,30.8,1210,129.4,33.1,-22.39,26.781,14.098,4.199,76.0,75.9,73.0,1637,1,73.7,0.15
10,0,0.0,0.55,0,9.9,32.1,1172,128.1,35.2,-22.4,26.57,14.098,4.199,76.0,75.9,73.0,1637,1,73.7,0.15
11,0,0.0,0.56,0,10.9,33.5,1131,126.6,37.5,-22.4,26.328,14.094,4.199,76.0,75.9,73.0,1637,1,73.7,0.14
12,0,0.0,0.58,0,12.0,35.4,1102,125.2,40.7,-22.38,26.062,14.094,4.199,76.0,75.9,73.0,1637,1,73.7,0.14
13,0,0.0,0.6,0,13.3,37.9,1092,123.7,44.5,-22.39,25.773,14.094,4.199,76.0,75.9,73.0,1637,1,73.7,0.15
14,0,0.0,0.63,0,14.7,40.6,1092,122.4,49.4,-22.36,25.469,14.09,4.199,76.0,76.0,73.0,1637,1,73.8,0.15
15,0,0.0,0.65,0,16.1,42.4,1091,121.4,51.9,-22.38,25.148,14.09,4.199,76.0,76.0,73.0,1637,1,73.8,0.14
