Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.57,0,0.0,10.9,211,108.2,3.9,-22.44,23.117,14.664,4.198,9.899999762399945e+24,63.8,86.0,1636,1,71.1,0.22
2,0,0.0,0.59,0,0.0,14.499999999999998,316,108.5,9.3,-22.44,23.102,14.664,4.198,9.899999762399945e+24,63.8,109.0,1636,1,71.1,0.22
3,0,0.0,0.59,0,1.2,17.599999999999998,565,108.8,15.7,-22.45,23.078,14.664,4.198,62.0,63.8,86.0,1636,1,71.1,0.22
4,0,0.0,0.59,0,2.4,20.4,806,109.0,19.8,-22.45,23.039,14.664,4.198,62.0,63.8,86.0,1636,1,71.1,0.22
5,0,0.0,0.59,0,3.5000000000000004,23.0,984,109.0,24.2,-22.45,22.977,14.664,4.198,62.0,63.8,86.0,1636,1,71.1,0.22
6,0,0.0,0.59,0,4.7,25.4,1094,108.1,28.3,-22.45,22.891,14.664,4.198,62.0,63.8,86.0,1636,1,71.1,0.21
7,0,0.0,0.6,0,6.1,27.6,1147,106.8,32.0,-22.45,22.781,14.664,4.198,63.0,63.8,86.0,1636,1,71.1,0.21
8,0,0.0,0.58,0,7.3999999999999995,29.599999999999998,1159,105.2,35.8,-22.45,22.617,14.66,4.198,63.0,63.8,86.0,1636,1,71.1,0.22
9,0,0.0,0.58,0,8.7,31.2,1145,103.5,39.4,-22.45,22.391,14.66,4.198,62.0,63.8,86.0,1636,1,71.1,0.21
10,0,0.0,0.58,0,9.9,32.6,1111,102.1,41.6,-22.45,22.102,14.66,4.198,62.0,63.7,86.0,1636,1,71.1,0.22
11,0,0.0,0.58,0,11.0,34.300000000000004,1073,100.6,44.5,-22.44,21.766,14.664,4.198,62.0,63.8,86.0,1636,1,71.1,0.22
12,0,0.0,0.59,0,12.2,36.5,1047,99.1,48.3,-22.45,21.383,14.664,4.198,62.0,63.7,86.0,1636,1,71.1,0.23
13,0,0.0,0.59,0,13.600000000000001,39.300000000000004,1035,97.7,53.3,-22.44,20.977,14.664,4.198,62.0,63.7,86.0,1636,1,71.1,0.23
14,0,0.0,0.59,0,15.1,41.699999999999996,1028,96.7,58.5,-22.44,20.531,14.664,4.198,62.0,63.7,86.0,1636,1,71.1,0.22
15,0,0.0,0.61,0,16.6,44.2,1018,96.1,63.0,-22.44,20.086,14.664,4.198,62.0,63.7,86.0,1636,1,71.1,0.22
16,0,0.0,0.61,0,18.5,47.4,1013,96.1,68.9,-22.45,19.641,14.66,4.198,62.0,63.7,86.0,1636,1,71.1,0.22
17,0,0.0,0.6,0,20.599999999999998,51.0,1009,96.4,75.0,-22.43,19.203,14.66,4.198,62.0,63.7,86.0,1636,1,71.1,0.23
18,0,0.0,0.6,0,22.8,53.400000000000006,995,97.0,56.9,-22.43,18.797,14.66,4.198,62.0,63.7,87.0,1636,1,71.1,0.22
19,0,0.0,0.6,0,23.799999999999997,53.400000000000006,955,97.6,55.2,-22.45,18.375,14.66,4.198,62.0,63.7,87.0,1636,1,71.1,0.22
20,0,0.0,0.6,0,24.099999999999998,53.400000000000006,903,98.1,55.3,-22.42,17.984,14.66,4.198,62.0,63.6,87.0,1636,1,71.1,0.23
21,0,0.0,0.61,0,24.3,53.400000000000006,859,98.8,55.4,-22.42,17.602,14.664,4.198,62.0,63.7,87.0,1636,1,71.1,0.22
22,0,0.0,0.61,0,24.3,53.400000000000006,826,99.4,55.5,-22.43,17.211,14.66,4.198,62.0,63.7,87.0,1636,1,71.1,0.22
23,0,0.0,0.62,0,24.4,53.400000000000006,801,100.1,55.4,-22.43,16.766,14.66,4.198,62.0,63.6,87.0,1636,1,71.1,0.22
24,0,0.0,0.61,0,24.4,53.400000000000006,783,100.6,55.5,-22.42,16.414,14.66,4.198,62.0,63.7,87.0,1636,1,71.1,0.23
25,0,0.0,0.6,0,24.4,53.400000000000006,770,101.2,55.5,-22.45,16.031,14.66,4.198,62.0,63.6,87.0,1636,1,71.1,0.22
26,0,0.0,0.61,0,24.3,53.400000000000006,762,101.7,55.5,-22.43,15.68,14.66,4.198,62.0,63.6,87.0,1636,1,71.1,0.21
27,0,0.0,0.61,0,24.3,53.400000000000006,756,102.2,55.5,-22.44,15.352,14.66,4.198,62.0,63.6,87.0,1636,1,71.2,0.22
28,0,0.0,0.62,0,24.4,53.400000000000006,752,102.6,55.7,-22.42,15.047,14.66,4.198,62.0,63.6,87.0,1636,1,71.1,0.23
29,0,0.0,0.62,0,24.4,53.400000000000006,749,103.1,55.6,-22.41,14.781,14.664,4.198,62.0,63.6,87.0,1636,1,71.1,0.22
30,0,0.0,0.62,0,24.3,53.400000000000006,747,103.5,55.7,-22.43,14.531,14.664,4.198,62.0,63.6,87.0,1636,1,71.1,0.23
31,0,0.0,0.62,0,24.4,53.400000000000006,746,103.9,55.8,-22.44,14.312,14.66,4.198,62.0,63.6,87.0,1636,1,71.2,0.22
32,0,0.0,0.61,0,24.4,53.400000000000006,745,104.2,55.8,-22.44,14.125,14.66,4.198,62.0,63.6,87.0,1636,1,71.1,0.22
33,0,0.0,0.62,0,24.4,53.400000000000006,745,104.6,55.8,-22.45,13.969,14.664,4.198,62.0,63.5,87.0,1636,1,71.1,0.22
34,0,0.0,0.61,0,24.3,53.400000000000006,745,104.9,55.8,-22.42,13.836,14.664,4.198,62.0,63.5,87.0,1636,1,71.1,0.22
35,0,0.0,0.63,0,24.3,53.400000000000006,745,105.2,55.7,-22.47,13.711,14.664,4.198,62.0,63.6,87.0,1636,1,71.1,0.23
36,0,0.0,0.62,0,24.3,53.400000000000006,745,105.5,55.7,-22.43,13.594,14.664,4.198,62.0,63.5,87.0,1636,1,71.1,0.22
37,0,0.0,0.62,0,24.3,53.400000000000006,745,105.7,55.8,-22.44,13.484,14.664,4.198,62.0,63.5,87.0,1636,1,71.1,0.22
38,0,0.0,0.62,0,24.3,53.400000000000006,745,106.0,55.7,-22.44,13.398,14.664,4.198,62.0,63.5,87.0,1636,1,71.1,0.22
39,0,0.0,0.63,0,24.3,53.300000000000004,745,106.3,55.7,-22.42,13.32,14.664,4.198,62.0,63.5,87.0,1636,1,71.1,0.23
40,0,0.0,0.64,0,24.4,53.400000000000006,748,106.5,55.8,-22.38,13.258,14.664,4.198,62.0,63.5,87.0,1636,1,71.1,0.22
41,0,0.0,0.61,0,24.4,53.400000000000006,754,106.8,55.8,-22.36,13.211,14.664,4.198,62.0,63.5,87.0,1636,1,71.1,0.24
42,0,0.0,0.62,0,24.4,53.400000000000006,759,107.1,55.9,-22.35,13.18,14.668,4.198,62.0,63.5,87.0,1636,1,71.2,0.22
43,0,0.0,0.63,0,24.4,53.400000000000006,762,107.3,55.9,-22.38,13.156,14.668,4.198,62.0,63.5,87.0,1636,1,71.2,0.22
44,0,0.0,0.62,0,24.5,53.400000000000006,764,107.6,55.9,-22.38,13.133,14.664,4.198,62.0,63.5,87.0,1636,1,71.1,0.21
45,0,0.0,0.62,0,24.5,53.400000000000006,765,107.9,55.9,-22.34,13.102,14.668,4.198,62.0,63.5,87.0,1636,1,71.2,0.22
46,0,0.0,0.62,0,24.5,53.400000000000006,766,108.1,56.0,-22.35,13.07,14.668,4.198,62.0,63.5,87.0,1636,1,71.1,0.21
47,0,0.0,0.62,0,24.5,53.400000000000006,766,108.4,55.9,-22.38,13.031,14.668,4.198,62.0,63.5,87.0,1636,1,71.1,0.21
48,0,0.0,0.62,0,24.5,53.400000000000006,766,108.6,56.0,-22.36,13.008,14.668,4.198,62.0,63.4,87.0,1636,1,71.1,0.22
49,0,0.0,0.61,0,24.5,53.400000000000006,766,108.9,55.9,-22.36,12.984,14.668,4.198,62.0,63.4,87.0,1636,1,71.1,0.22
50,0,0.0,0.62,0,24.5,53.400000000000006,767,109.1,56.0,-22.38,12.961,14.668,4.198,62.0,63.4,87.0,1636,1,71.1,0.22
