Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.45,0,0.0,13.700000000000001,171,80.3,8.4,-22.42,29.031,14.816,4.201,84.0,86.0,97.0,1692,0,92.4,0.16
2,0,0.0,0.46,0,0.7000000000000001,17.8,352,80.2,23.2,-22.42,29.031,14.816,4.201,84.0,86.0,97.0,1692,0,92.4,0.16
3,0,0.0,0.47,0,2.4,21.099999999999998,590,80.2,32.0,-22.41,29.031,14.816,4.201,84.0,86.0,97.0,1692,0,92.4,0.17
4,0,0.0,0.48,0,3.5999999999999996,23.9,772,80.2,36.8,-22.41,29.008,14.816,4.201,84.0,86.0,97.0,1692,0,92.4,0.17
5,0,0.0,0.5,0,4.9,26.200000000000003,875,80.3,41.3,-22.41,28.961,14.813,4.201,84.0,86.0,97.0,1692,0,92.4,0.17
6,0,0.0,0.5,0,6.2,27.800000000000004,910,80.5,44.6,-22.41,28.914,14.813,4.201,84.0,86.0,97.0,1692,0,92.4,0.17
7,0,0.0,0.5,0,7.199999999999999,28.799999999999997,902,80.6,46.1,-22.41,28.844,14.813,4.201,84.0,86.0,97.0,1692,0,92.4,0.18
8,0,0.0,0.51,0,8.200000000000001,29.7,878,80.6,48.7,-22.41,28.766,14.809,4.201,84.0,86.0,97.0,1692,0,92.4,0.17
9,0,0.0,0.52,0,9.1,31.0,861,80.6,51.4,-22.4,28.672,14.809,4.201,84.0,86.0,97.0,1692,0,92.4,0.19
10,0,0.0,0.48,0,10.100000000000001,32.9,864,80.7,54.9,-22.41,28.578,14.805,4.201,84.0,86.0,97.0,1692,0,92.4,0.19
11,0,0.0,0.49,0,11.3,34.9,882,80.7,58.6,-22.41,28.477,14.805,4.201,84.0,85.9,97.0,1692,0,92.4,0.17
12,0,0.0,0.49,0,12.6,37.2,909,80.8,63.2,-22.39,28.375,14.805,4.201,84.0,85.9,97.0,1692,0,92.4,0.17
13,0,0.0,0.48,0,14.2,40.0,943,80.8,68.2,-22.4,28.273,14.801,4.201,84.0,85.9,97.0,1692,0,92.4,0.17
14,0,0.0,0.47,0,15.9,42.699999999999996,982,80.9,74.4,-22.39,28.156,14.797,4.201,84.0,85.8,97.0,1692,0,92.4,0.16
15,0,0.0,0.48,0,17.9,46.2,1021,80.9,51.2,-22.4,28.047,14.797,4.201,84.0,85.8,97.0,1692,0,92.5,0.16
16,0,0.0,0.48,0,20.3,50.5,1057,81.0,52.5,-22.39,27.938,14.797,4.201,84.0,85.8,97.0,1692,0,92.5,0.19
17,0,0.0,0.49,0,22.6,53.5,1068,81.1,53.7,-22.39,27.812,14.797,4.201,84.0,85.8,97.0,1692,0,92.4,0.17
18,0,0.0,0.49,0,23.5,53.400000000000006,1027,81.4,53.7,-22.38,27.688,14.801,4.201,84.0,85.8,97.0,1692,0,92.4,0.17
19,0,0.0,0.49,0,23.799999999999997,53.400000000000006,967,81.6,53.8,-22.39,27.555,14.797,4.201,84.0,85.8,97.0,1692,0,92.5,0.17
20,0,0.0,0.5,0,24.0,53.400000000000006,916,81.8,53.7,-22.39,27.422,14.797,4.201,84.0,85.8,97.0,1692,0,92.5,0.16
21,0,0.0,0.48,0,24.0,53.400000000000006,880,82.1,53.7,-22.39,27.305,14.797,4.201,84.0,85.8,97.0,1692,0,92.4,0.16
22,0,0.0,0.49,0,24.0,53.400000000000006,854,82.3,53.7,-22.39,27.188,14.797,4.201,83.0,85.8,97.0,1692,0,92.5,0.16
23,0,0.0,0.5,0,24.0,53.400000000000006,836,82.5,53.7,-22.41,27.094,14.801,4.201,84.0,85.8,97.0,1692,0,92.5,0.16
24,0,0.0,0.49,0,24.0,53.400000000000006,824,82.7,53.7,-22.4,27.008,14.801,4.201,84.0,85.8,97.0,1692,0,92.5,0.17
25,0,0.0,0.49,0,24.0,53.300000000000004,815,82.9,53.5,-22.38,26.93,14.801,4.201,84.0,85.8,97.0,1692,0,92.5,0.17
26,0,0.0,0.49,0,24.099999999999998,53.400000000000006,813,83.0,53.6,-22.37,26.844,14.801,4.201,83.0,85.8,97.0,1692,0,92.5,0.18
27,0,0.0,0.48,0,24.099999999999998,53.400000000000006,812,83.1,53.7,-22.38,26.727,14.801,4.201,84.0,85.8,97.0,1692,0,92.5,0.17
28,0,0.0,0.48,0,24.099999999999998,53.400000000000006,812,83.1,53.6,-22.37,26.602,14.793,4.201,84.0,85.8,97.0,1692,0,92.5,0.16
29,0,0.0,0.48,0,24.2,53.400000000000006,813,83.1,53.6,-22.39,26.477,14.785,4.201,84.0,85.8,97.0,1692,0,92.5,0.18
30,0,0.0,0.48,0,24.2,53.400000000000006,814,83.2,53.6,-22.36,26.367,14.793,4.201,84.0,85.8,97.0,1692,0,92.5,0.17
31,0,0.0,0.48,0,24.2,53.400000000000006,815,83.3,53.6,-22.35,26.258,14.789,4.201,84.0,85.8,97.0,1692,0,92.5,0.17
32,0,0.0,0.49,0,24.2,53.400000000000006,815,83.4,53.6,-22.35,26.164,14.793,4.201,83.0,85.8,97.0,1692,0,92.5,0.16
33,0,0.0,0.49,0,24.099999999999998,53.400000000000006,815,83.6,53.7,-22.37,26.047,14.789,4.201,84.0,85.8,97.0,1692,0,92.5,0.17
34,0,0.0,0.49,0,24.099999999999998,53.400000000000006,814,83.7,53.7,-22.36,25.922,14.793,4.201,84.0,85.8,97.0,1692,0,92.5,0.17
35,0,0.0,0.49,0,24.099999999999998,53.400000000000006,815,83.9,53.7,-22.39,25.781,14.793,4.201,84.0,85.8,97.0,1692,0,92.5,0.17
36,0,0.0,0.49,0,24.099999999999998,53.400000000000006,815,84.1,53.8,-22.38,25.625,14.789,4.201,84.0,85.8,97.0,1692,0,92.5,0.18
37,0,0.0,0.48,0,24.099999999999998,53.400000000000006,815,84.2,53.7,-22.38,25.477,14.793,4.201,84.0,85.8,97.0,1692,0,92.5,0.17
38,0,0.0,0.48,0,24.099999999999998,53.400000000000006,814,84.4,53.8,-22.38,25.32,14.793,4.201,84.0,85.8,97.0,1692,0,92.5,0.17
39,0,0.0,0.48,0,24.099999999999998,53.400000000000006,814,84.6,53.8,-22.36,25.18,14.789,4.201,83.0,85.8,97.0,1692,0,92.5,0.17
40,0,0.0,0.49,0,24.099999999999998,53.400000000000006,814,84.8,53.8,-22.41,25.039,14.793,4.201,83.0,85.8,97.0,1692,0,92.5,0.17
41,0,0.0,0.48,0,24.099999999999998,53.400000000000006,814,85.0,53.8,-22.38,24.914,14.789,4.201,84.0,85.8,97.0,1692,0,92.5,0.17
42,0,0.0,0.49,0,24.099999999999998,53.400000000000006,814,85.1,53.9,-22.38,24.812,14.789,4.201,84.0,85.8,97.0,1692,0,92.5,0.18
43,0,0.0,0.5,0,24.099999999999998,53.400000000000006,815,85.3,53.9,-22.36,24.727,14.789,4.201,84.0,85.8,97.0,1692,0,92.5,0.17
44,0,0.0,0.48,0,24.2,53.400000000000006,815,85.5,54.0,-22.38,24.664,14.789,4.201,84.0,85.8,97.0,1692,0,92.5,0.17
45,0,0.0,0.48,0,24.2,53.400000000000006,817,85.7,53.9,-22.38,24.633,14.789,4.201,84.0,85.8,97.0,1692,0,92.5,0.17
46,6,0.0,0.49,0,24.2,53.400000000000006,818,85.9,53.9,-22.38,24.641,14.785,4.201,84.0,85.8,97.0,1692,0,92.5,0.17
47,2,0.0,0.49,0,24.2,53.400000000000006,819,86.1,54.0,-22.36,24.664,14.793,4.201,84.0,85.8,97.0,1692,0,92.5,0.17
48,0,0.0,0.5,0,24.2,53.400000000000006,821,86.3,54.0,-22.38,24.703,14.793,4.201,84.0,85.8,97.0,1692,0,92.5,0.16
