Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.48,0,0.0,11.5,190,110.1,4.9,-22.44,28.117,14.027,4.199,9.899999762399945e+24,68.7,76.0,1616,1,73.5,0.26
2,0,0.0,0.48,0,0.0,14.7,341,110.3,10.2,-22.44,28.109,14.027,4.199,9.899999762399945e+24,68.7,76.0,1616,1,73.5,0.27
3,0,0.0,0.49,0,1.4000000000000001,17.599999999999998,599,110.3,16.1,-22.42,28.078,14.027,4.199,64.0,68.7,9.899999762399945e+24,1616,1,73.5,0.27
4,0,0.0,0.49,0,2.4,20.1,848,110.4,19.7,-22.43,28.039,14.027,4.199,67.0,68.7,76.0,1616,1,73.5,0.28
5,0,0.0,0.5,0,3.5000000000000004,22.400000000000002,1033,110.1,23.6,-22.42,27.969,14.027,4.199,67.0,68.7,76.0,1616,1,73.6,0.28
6,0,0.0,0.52,0,4.6,24.6,1147,109.0,27.0,-22.42,27.875,14.027,4.199,67.0,68.7,76.0,1616,1,73.6,0.28
7,0,0.0,0.52,0,5.800000000000001,26.5,1200,107.2,30.5,-22.42,27.727,14.027,4.199,67.0,68.7,76.0,1616,1,73.5,0.27
8,0,0.0,0.52,0,7.000000000000001,28.199999999999996,1212,105.5,33.6,-22.43,27.555,14.027,4.199,67.0,68.6,76.0,1616,1,73.5,0.27
9,0,0.0,0.53,0,8.1,29.5,1195,103.8,36.4,-22.43,27.312,14.027,4.199,67.0,68.7,76.0,1616,1,73.5,0.27
10,0,0.0,0.53,0,9.1,30.5,1157,102.1,38.6,-22.41,27.008,14.027,4.199,67.0,68.7,76.0,1616,1,73.5,0.27
11,0,0.0,0.53,0,10.0,31.8,1117,100.5,41.0,-22.42,26.664,14.027,4.199,67.0,68.7,76.0,1616,1,73.5,0.27
12,0,0.0,0.56,0,11.0,33.6,1089,99.0,44.2,-22.42,26.289,14.027,4.199,67.0,68.8,76.0,1616,1,73.5,0.26
13,0,0.0,0.56,0,12.1,35.699999999999996,1080,97.6,48.2,-22.41,25.891,14.027,4.199,67.0,68.8,76.0,1616,1,73.5,0.28
14,0,0.0,0.58,0,13.4,38.3,1085,96.3,52.9,-22.38,25.469,14.027,4.199,67.0,68.9,76.0,1616,1,73.5,0.25
15,0,0.0,0.51,0,14.899999999999999,41.0,1095,95.7,57.9,-22.41,25.023,14.027,4.199,67.0,68.9,76.0,1616,1,73.5,0.25
16,0,0.0,0.51,0,16.400000000000002,43.1,1099,95.5,61.4,-22.37,24.57,14.027,4.199,67.0,69.0,76.0,1616,1,73.5,0.24
17,0,0.0,0.51,0,18.0,46.0,1102,95.7,66.1,-22.38,24.102,14.027,4.199,67.0,69.1,76.0,1616,1,73.5,0.28
18,0,0.0,0.53,0,20.0,49.3,1105,96.3,71.8,-22.37,23.633,14.027,4.199,67.0,69.1,76.0,1616,1,73.5,0.26
